_id,販売年,品名,産地,数量（Kg）,金額（円）,平均単価（円/Kg）
18789,2010,たちうお,鳥取,20,"2,415",121
18790,2010,たちうお,長崎,11,"15,750","1,432"
18791,2010,ほうぼう,宮城,103,"51,136",496
18792,2010,ほうぼう,愛知,24,"29,202","1,217"
18793,2010,ほうぼう,徳島,171,"165,420",967
18794,2010,ほうぼう,熊本,"1,280","853,241",667
18795,2010,かながしら,宮城,495,"100,065",202
18796,2010,かながしら,千葉,10,"3,360",336
18797,2010,たい,大分,"1,639","1,043,483",637
18798,2010,めだい,北海道,441,"177,136",402
18799,2010,ぶり,兵庫,108,"54,061",501
18800,2010,ぶり,佐賀,45,"53,844","1,197"
18801,2010,ぶり,熊本,22,"25,915","1,178"
18802,2010,養殖ぶり,愛知,162,"129,260",798
18803,2010,養殖ぶり,大阪,890,"552,247",621
18804,2010,わらさ,福島,"2,754","289,203",105
18805,2010,わらさ,山口,"1,513","469,080",310
18806,2010,わらさ,徳島,730,"460,089",630
18807,2010,わらさ,愛媛,"30,411","5,529,452",182
18808,2010,わらさ,鹿児島,51,"10,668",209
18809,2010,はまち,大阪,15,"12,440",829
18810,2010,はまち,徳島,225,"177,424",789
18811,2010,はまち,愛媛,"6,488","1,361,376",210
18812,2010,はまち,佐賀,"2,566","535,409",209
18813,2010,つばす,愛知,445,"129,675",291
18814,2010,つばす,鳥取,207,"43,523",210
18815,2010,つばす,宮崎,15,"12,180",812
18816,2010,ひらまさ,宮城,167,"76,826",460
18817,2010,ひらまさ,三重,32,"36,950","1,155"
18818,2010,ひらまさ,大阪,34,"24,984",735
18819,2010,ひらまさ,高知,12,"10,710",893
18820,2010,かんぱち,宮城,3,315,105
18821,2010,かんぱち,大阪,26,"22,000",846
18822,2010,かんぱち,愛媛,44,"50,564","1,149"
18823,2010,養殖かんぱち,大阪,16,"18,854","1,178"
18824,2010,さわら,福島,12,"5,397",450
18825,2010,さわら,愛知,16,"13,356",835
18826,2010,さわら,山口,66,"41,706",632
18827,2010,さわら,長崎,60,"56,229",937
18828,2010,さわら,鹿児島,133,"257,493","1,936"
18829,2010,しいら,富山,1,"1,890","1,890"
18830,2010,しいら,三重,433,"30,870",71
18831,2010,しいら,島根,10,"2,268",227
18832,2010,ぼら,宮城,269,"37,905",141
18833,2010,ぼら,大阪,"7,923","1,163,715",147
18834,2010,すずき,青森,23,"11,403",496
18835,2010,すずき,福島,168,"66,515",396
18836,2010,すずき,宮崎,7,"8,432","1,205"
18837,2010,あら,宮崎,103,"549,100","5,331"
18838,2010,あんこう,山形,3,"3,150","1,050"
18839,2010,あんこう,高知,12,"10,500",875
18840,2010,あなご,青森,19,"38,430","2,023"
18841,2010,あなご,鳥取,4,431,108
18842,2010,あなご,大分,384,"338,940",883
18843,2010,かます,大阪,18,"22,050","1,225"
18844,2010,かます,島根,77,"78,750","1,023"
18845,2010,かます,香川,4,630,158
18846,2010,きす,鳥取,4,"3,675",919
18847,2010,きす,高知,3,"4,253","1,418"
18848,2010,さより,北海道,11,"23,730","2,157"
18849,2010,さより,岩手,104,"172,935","1,663"
18850,2010,さより,埼玉,153,"321,615","2,102"
18851,2010,さより,熊本,23,"40,268","1,751"
18852,2010,ふぐ,宮城,2,"8,400","4,200"
18853,2010,ふぐ,福島,114,"43,155",379
18854,2010,ふぐ,和歌山,"1,046","579,622",554
18855,2010,かわはぎ,大分,3,882,294
18856,2010,あからばちめ,青森,129,"102,375",794
18857,2010,あからばちめ,宮城,"4,619","6,939,198","1,502"
18858,2010,あからばちめ,京都,192,"138,075",719
18859,2010,やなぎばちめ,千葉,5,"2,625",525
18860,2010,やなぎばちめ,静岡,20,"12,285",614
18861,2010,やなぎばちめ,三重,16,"34,902","2,181"
18862,2010,やなぎばちめ,兵庫,169,"22,050",130
18863,2010,やなぎばちめ,和歌山,28,"31,270","1,117"
18864,2010,やなぎばちめ,鳥取,314,"747,587","2,381"
18865,2010,やなぎばちめ,島根,256,"165,270",646
18866,2010,やなぎばちめ,山口,77,"199,565","2,592"
18867,2010,やなぎばちめ,高知,94,"177,927","1,893"
18868,2010,やなぎばちめ,福岡,6,"6,993","1,166"
18869,2010,やなぎばちめ,熊本,51,"130,654","2,562"
18870,2010,あかいか,東京,40,"26,250",656
18871,2010,やりいか,大阪,40,"18,480",462
18872,2010,その他いか,宮城,"13,076","8,359,366",639
18873,2010,その他いか,山形,596,"537,495",902
18874,2010,その他いか,福島,16,"8,400",525
18875,2010,その他いか,千葉,359,"259,980",724
18876,2010,その他いか,岐阜,30,"6,300",210
18877,2010,その他いか,愛知,"1,151","644,070",560
18878,2010,その他いか,和歌山,35,"19,110",546
18879,2010,その他いか,山口,11,"5,040",458
18880,2010,その他いか,香川,20,"9,450",473
18881,2010,その他いか,愛媛,"2,148","1,308,090",609
18882,2010,その他いか,高知,61,"62,706","1,028"
18883,2010,たこ,千葉,252,"187,863",745
18884,2010,たこ,岐阜,"6,570","6,972,015","1,061"
18885,2010,たこ,静岡,"18,201","21,380,910","1,175"
18886,2010,たこ,愛知,"32,770","39,575,376","1,208"
18887,2010,たこ,滋賀,50,"47,250",945
18888,2010,たこ,佐賀,432,"625,590","1,448"
18889,2010,たこ,長崎,47,"76,545","1,629"
18890,2010,あまえび,秋田,"1,125","3,229,443","2,871"
18891,2010,あまえび,福島,"2,693","5,472,244","2,032"
18892,2010,あまえび,愛知,6,"11,550","1,925"
18893,2010,あまえび,福岡,10,"7,140",714
18894,2010,その他えび,青森,16,"94,920","5,933"
18895,2010,その他えび,秋田,30,"21,000",700
18896,2010,その他えび,岐阜,"9,695","9,180,688",947
18897,2010,その他えび,和歌山,16,"79,380","4,961"
18898,2010,その他えび,高知,105,"501,493","4,776"
18899,2010,その他えび,佐賀,174,"872,130","5,012"
18900,2010,ずわいがに,秋田,406,"1,542,345","3,799"
18901,2010,べにずわいがに,島根,10,"8,820",882
18902,2010,その他かに,岩手,30,"26,250",875
18903,2010,その他かに,山形,"1,370","2,013,262","1,470"
18904,2010,その他かに,大阪,5,"5,250","1,050"
18905,2010,その他かに,山口,10,"13,650","1,365"
